complex_id,name,genes,mod,replace
CPLX_ARBTNabcpp-12,aerobactin transport via ABC system (periplasm),VC_0203() AND VC_A0915() AND VC_0202(),,
CPLX_ARBTNabcpp-13,aerobactin transport via ABC system (periplasm),VC_0203() AND VC_A0915() AND VC_0776(),,
CPLX_ARBTNabcpp-14,aerobactin transport via ABC system (periplasm),VC_0203() AND VC_A0915() AND VC_A0227(),,
CPLX_ARBTNabcpp-15,aerobactin transport via ABC system (periplasm),VC_0203() AND VC_A0915() AND VC_A0913(),,
CPLX_ARBTNabcpp-16,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0201() AND VC_0202(),,
CPLX_ARBTNabcpp-17,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0201() AND VC_0776(),,
CPLX_ARBTNabcpp-18,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0201() AND VC_A0227(),,
CPLX_ARBTNabcpp-19,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0201() AND VC_A0913(),,
CPLX_ARBTNabcpp-20,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0779() AND VC_0202(),,
CPLX_ARBTNabcpp-21,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0779() AND VC_0776(),,
CPLX_ARBTNabcpp-22,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0779() AND VC_A0227(),,
CPLX_ARBTNabcpp-23,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_0779() AND VC_A0913(),,
CPLX_ARBTNabcpp-24,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0230() AND VC_0202(),,
CPLX_ARBTNabcpp-25,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0230() AND VC_0776(),,
CPLX_ARBTNabcpp-26,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0230() AND VC_A0227(),,
CPLX_ARBTNabcpp-27,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0230() AND VC_A0913(),,
CPLX_ARBTNabcpp-28,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0915() AND VC_0202(),,
CPLX_ARBTNabcpp-29,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0915() AND VC_0776(),,
CPLX_ARBTNabcpp-30,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0915() AND VC_A0227(),,
CPLX_ARBTNabcpp-31,aerobactin transport via ABC system (periplasm),VC_0777() AND VC_A0915() AND VC_A0913(),,
CPLX_ARBTNabcpp-32,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0201() AND VC_0202(),,
CPLX_ARBTNabcpp-33,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0201() AND VC_0776(),,
CPLX_ARBTNabcpp-34,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0201() AND VC_A0227(),,
CPLX_ARBTNabcpp-35,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0201() AND VC_A0913(),,
CPLX_ARBTNabcpp-36,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0779() AND VC_0202(),,
CPLX_ARBTNabcpp-37,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0779() AND VC_0776(),,
CPLX_ARBTNabcpp-38,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0779() AND VC_A0227(),,
CPLX_ARBTNabcpp-39,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_0779() AND VC_A0913(),,
CPLX_ARBTNabcpp-40,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0230() AND VC_0202(),,
CPLX_ARBTNabcpp-41,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0230() AND VC_0776(),,
CPLX_ARBTNabcpp-42,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0230() AND VC_A0227(),,
CPLX_ARBTNabcpp-43,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0230() AND VC_A0913(),,
CPLX_ARBTNabcpp-44,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0915() AND VC_0202(),,
CPLX_ARBTNabcpp-45,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0915() AND VC_0776(),,
CPLX_ARBTNabcpp-46,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0915() AND VC_A0227(),,
CPLX_ARBTNabcpp-47,aerobactin transport via ABC system (periplasm),VC_0778() AND VC_A0915() AND VC_A0913(),,
CPLX_ARBTNabcpp-48,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0201() AND VC_0202(),,
CPLX_ARBTNabcpp-49,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0201() AND VC_0776(),,
CPLX_ARBTNabcpp-50,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0201() AND VC_A0227(),,
CPLX_ARBTNabcpp-51,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0201() AND VC_A0913(),,
CPLX_ARBTNabcpp-52,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0779() AND VC_0202(),,
CPLX_ARBTNabcpp-53,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0779() AND VC_0776(),,
CPLX_ARBTNabcpp-54,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0779() AND VC_A0227(),,
CPLX_ARBTNabcpp-55,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_0779() AND VC_A0913(),,
CPLX_ARBTNabcpp-56,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0230() AND VC_0202(),,
CPLX_ARBTNabcpp-57,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0230() AND VC_0776(),,
CPLX_ARBTNabcpp-58,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0230() AND VC_A0227(),,
CPLX_ARBTNabcpp-59,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0230() AND VC_A0913(),,
CPLX_ARBTNabcpp-60,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0915() AND VC_0202(),,
CPLX_ARBTNabcpp-61,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0915() AND VC_0776(),,
CPLX_ARBTNabcpp-62,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0915() AND VC_A0227(),,
CPLX_ARBTNabcpp-63,aerobactin transport via ABC system (periplasm),VC_A0228() AND VC_A0915() AND VC_A0913(),,
CPLX_ARBTNabcpp-64,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0201() AND VC_0202(),,
CPLX_ARBTNabcpp-65,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0201() AND VC_0776(),,
CPLX_ARBTNabcpp-66,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0201() AND VC_A0227(),,
CPLX_ARBTNabcpp-67,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0201() AND VC_A0913(),,
CPLX_ARBTNabcpp-68,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0779() AND VC_0202(),,
CPLX_ARBTNabcpp-69,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0779() AND VC_0776(),,
CPLX_ARBTNabcpp-70,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0779() AND VC_A0227(),,
CPLX_ARBTNabcpp-71,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_0779() AND VC_A0913(),,
CPLX_ARBTNabcpp-72,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0230() AND VC_0202(),,
CPLX_ARBTNabcpp-73,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0230() AND VC_0776(),,
CPLX_ARBTNabcpp-74,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0230() AND VC_A0227(),,
CPLX_ARBTNabcpp-75,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0230() AND VC_A0913(),,
CPLX_ARBTNabcpp-76,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0915() AND VC_0202(),,
CPLX_ARBTNabcpp-77,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0915() AND VC_0776(),,
CPLX_ARBTNabcpp-78,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0915() AND VC_A0227(),,
CPLX_ARBTNabcpp-79,aerobactin transport via ABC system (periplasm),VC_A0229() AND VC_A0915() AND VC_A0913(),,
CPLX_ARBTNabcpp-80,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0201() AND VC_0202(),,
CPLX_ARBTNabcpp-81,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0201() AND VC_0776(),,
CPLX_ARBTNabcpp-82,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0201() AND VC_A0227(),,
CPLX_ARBTNabcpp-83,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0201() AND VC_A0913(),,
CPLX_ARBTNabcpp-84,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0779() AND VC_0202(),,
CPLX_ARBTNabcpp-85,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0779() AND VC_0776(),,
CPLX_ARBTNabcpp-86,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0779() AND VC_A0227(),,
CPLX_ARBTNabcpp-87,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_0779() AND VC_A0913(),,
CPLX_ARBTNabcpp-88,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0230() AND VC_0202(),,
CPLX_ARBTNabcpp-89,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0230() AND VC_0776(),,
CPLX_ARBTNabcpp-90,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0230() AND VC_A0227(),,
CPLX_ARBTNabcpp-91,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0230() AND VC_A0913(),,
CPLX_ARBTNabcpp-92,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0915() AND VC_0202(),,
CPLX_ARBTNabcpp-93,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0915() AND VC_0776(),,
CPLX_ARBTNabcpp-94,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0915() AND VC_A0227(),,
CPLX_ARBTNabcpp-95,aerobactin transport via ABC system (periplasm),VC_A0914() AND VC_A0915() AND VC_A0913(),,
CPLX_ARGabcpp-0,L-arginine transport via ABC system (periplasm),VC_A0759() AND VC_A0757() AND VC_A0760() AND VC_A0758(),,
CPLX_ASPCT-0,aspartate carbamoyltransferase,VC_2510(6) AND VC_2511(6),,
CPLX_ASR-0,arsenate reductase,VC_2165() AND VC_A0992(),,
CPLX_ATPS4rpp-0,ATP synthase (four protons for one ATP) (periplasm),VC_2768() AND VC_2769() AND VC_2770() AND VC_2763() AND VC_2764() AND VC_2765() AND VC_2766() AND VC_2767() AND VC_2771(),,
CPLX_ATPS4rpp-1,ATP synthase (four protons for one ATP) (periplasm),VC_2765(1) AND VC_2770(1) AND VC_2764(3) AND VC_2768(2) AND VC_2763(1) AND VC_2767(1) AND VC_2769(10) AND VC_2766(3),,
CPLX_CBPS-0,carbamoyl-phosphate synthase (glutamine-hydrolysing),VC_2390(2) AND VC_2389(2),,
CPLX_CITL-0,Citrate lyase,VC_0799() AND VC_0798() AND VC_0797() AND VC_0800(),,
CPLX_CMtpp-0,Chloramphenicol transport via TolC system,VC_0165() AND VC_2436(),,
CPLX_CPMPS-0,cyclic pyranopterin monophosphate synthase,VC_1026() AND VC_1024(),,
CPLX_CYSabc2pp-0,L-cysteine export via ABC system (cytoplasm to periplasm),VC_1181(2) AND VC_1180(2),,
CPLX_CYTBD2pp-0,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_1571() AND VC_1843(),,
CPLX_CYTBD2pp-1,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_1571() AND VC_A0873(),,
CPLX_CYTBD2pp-2,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_1844() AND VC_1570(),,
CPLX_CYTBD2pp-3,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_1844(1) AND VC_1843(1),,
CPLX_CYTBD2pp-4,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_1844() AND VC_A0873(),,
CPLX_CYTBD2pp-5,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_A0872() AND VC_1570(),,
CPLX_CYTBD2pp-6,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_A0872() AND VC_1843(),,
CPLX_CYTBD2pp-7,cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),VC_A0872() AND VC_A0873(),,
CPLX_DSBAO1-0,DsbA protein reoxidation reaction (aerobic),VC_0034() AND VC_1902(),,
CPLX_FADRx2-0,FAD reductase,VC_0384(8) AND VC_0385(4),,
CPLX_FE3DCITabcpp-0,iron transport from ferric-dicitrate via ABC system (periplasm),generic_FE3DCITabcpp_0() AND generic_FE3DCITabcpp_1() AND generic_FE3DCITabcpp_2() AND generic_FE3DCITabcpp_3(),,
CPLX_FE3DCITtonex-0,ferric-dicitrate transport via ton system (extracellular),VC_1544() AND VC_1545() AND VC_1546(),,
CPLX_FE3DCITtonex-1,ferric-dicitrate transport via ton system (extracellular),VC_1544() AND VC_1545() AND VC_1547(),,
CPLX_FE3DCITtonex-2,ferric-dicitrate transport via ton system (extracellular),VC_1544() AND VC_1545() AND VC_A0911(),,
CPLX_FE3DCITtonex-3,ferric-dicitrate transport via ton system (extracellular),VC_A0910() AND VC_1545() AND VC_1546(),,
CPLX_FE3DCITtonex-4,ferric-dicitrate transport via ton system (extracellular),VC_A0910() AND VC_1545() AND VC_1547(),,
CPLX_FE3DCITtonex-5,ferric-dicitrate transport via ton system (extracellular),VC_A0910() AND VC_1545() AND VC_A0911(),,
CPLX_FE3DHBZSabcpp-0,"ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm)",generic_FE3DCITabcpp_0() AND generic_FE3DCITabcpp_3() AND generic_FE3DCITabcpp_1() AND generic_FE3DCITabcpp_1(),,
CPLX_FE3DHBZStonex-0,"ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",VC_0475() AND VC_1544() AND VC_1545() AND VC_1546(),,
CPLX_FE3DHBZStonex-1,"ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",VC_0475() AND VC_1544() AND VC_1545() AND VC_1547(),,
CPLX_FE3DHBZStonex-2,"ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",VC_0475() AND VC_1544() AND VC_1545() AND VC_A0911(),,
CPLX_FE3DHBZStonex-3,"ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",VC_0475() AND VC_A0910() AND VC_1545() AND VC_1546(),,
CPLX_FE3DHBZStonex-4,"ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",VC_0475() AND VC_A0910() AND VC_1545() AND VC_1547(),,
CPLX_FE3DHBZStonex-5,"ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",VC_0475() AND VC_A0910() AND VC_1545() AND VC_A0911(),,
CPLX_FE3HOXtonex-0,Fe(III)hydroxamine transport via ton system (extracellular),VC_0200() AND VC_1544() AND VC_1545() AND VC_1546(),,
CPLX_FE3HOXtonex-1,Fe(III)hydroxamine transport via ton system (extracellular),VC_0200() AND VC_1544() AND VC_1545() AND VC_1547(),,
CPLX_FE3HOXtonex-2,Fe(III)hydroxamine transport via ton system (extracellular),VC_0200() AND VC_1544() AND VC_1545() AND VC_A0911(),,
CPLX_FE3HOXtonex-3,Fe(III)hydroxamine transport via ton system (extracellular),VC_0200() AND VC_A0910() AND VC_1545() AND VC_1546(),,
CPLX_FE3HOXtonex-4,Fe(III)hydroxamine transport via ton system (extracellular),VC_0200() AND VC_A0910() AND VC_1545() AND VC_1547(),,
CPLX_FE3HOXtonex-5,Fe(III)hydroxamine transport via ton system (extracellular),VC_0200() AND VC_A0910() AND VC_1545() AND VC_A0911(),,
CPLX_FE3HOXtonex-6,Fe(III)hydroxamine transport via ton system (extracellular),VC_A0064() AND VC_1544() AND VC_1545() AND VC_1546(),,
CPLX_FE3HOXtonex-7,Fe(III)hydroxamine transport via ton system (extracellular),VC_A0064() AND VC_1544() AND VC_1545() AND VC_1547(),,
CPLX_FE3HOXtonex-8,Fe(III)hydroxamine transport via ton system (extracellular),VC_A0064() AND VC_1544() AND VC_1545() AND VC_A0911(),,
CPLX_FE3HOXtonex-9,Fe(III)hydroxamine transport via ton system (extracellular),VC_A0064() AND VC_A0910() AND VC_1545() AND VC_1546(),,
CPLX_FE3HOXtonex-10,Fe(III)hydroxamine transport via ton system (extracellular),VC_A0064() AND VC_A0910() AND VC_1545() AND VC_1547(),,
CPLX_FE3HOXtonex-11,Fe(III)hydroxamine transport via ton system (extracellular),VC_A0064() AND VC_A0910() AND VC_1545() AND VC_A0911(),,
CPLX_FRD2-0,fumarate reductase,VC_2656(1) AND VC_2658(1) AND VC_2657(1) AND VC_2659(1),,
CPLX_G3PAT120-0,glycerol-3-phosphate acyltransferase (C12:0),VC_2020() AND VC_0093(),,
CPLX_G3PCabcpp-0,sn-glycerol-3-phosphocholine transport via ABC system (periplasm),VC_1550(1) AND VC_1549(1) AND VC_1551(1) AND VC_1552(2),,
CPLX_G3PD5-0,glycerol-3-phosphate dehydrogenase (ubiquinone-8),VC_A0747(1) AND VC_A0748(1) AND VC_A0749(1),,
CPLX_G3PD5-1,glycerol-3-phosphate dehydrogenase (ubiquinone-8),VC_A0657() AND VC_A0748() AND VC_A0749(),,
CPLX_GALabcpp-0,D-galactose transport via ABC system (periplasm),VC_1325(1) AND VC_1328(2) AND VC_1327(2),,
CPLX_GLCptspp-0,D-glucose transport via PEP:Pyr PTS (periplasm),VC_0964() AND VC_0966() AND VC_0965(),,
CPLX_GLCptspp-1,D-glucose transport via PEP:Pyr PTS (periplasm),VC_0966(1) AND VC_0964(1) AND VC_2013(2) AND VC_0965(2),,
CPLX_GLUSy-0,glutamate synthase (NADPH),VC_2373() AND VC_2374(),,
CPLX_GLUSy-1,glutamate synthase (NADPH),VC_2373() AND VC_2377(),,
CPLX_GLUSy-2,glutamate synthase (NADPH),VC_2376() AND VC_2374(),,
CPLX_GLUSy-3,glutamate synthase (NADPH),VC_2377(4) AND VC_2376(4),,
CPLX_GLYCL-0,Glycine Cleavage System,VC_A0277() AND gcvP() AND gcvT() AND VC_2412(),,
CPLX_GLYCL-1,Glycine Cleavage System,VC_A0277() AND gcvP() AND gcvT() AND VC_2638(),,
VC_A0274-MONOMER,HCO3 equilibration reaction,VC_A0274(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,VC_0748() AND VC_0749(),,
CPLX_I2FE2SS-0,ISC [2Fe-2S] Synthesis,VC_0123() AND VC_0748() AND VC_0749(),,
CPLX_I2FE2ST-0,ISC [2Fe-2S] Transfer,VC_0750() AND VC_0749(),,
CPLX_IG3PS-0,Imidazole-glycerol-3-phosphate synthase,VC_1138(1) AND VC_1136(1),,
CPLX_IPPMIa-0,3-isopropylmalate dehydratase,VC_2493(1) AND VC_2492(1),,
CPLX_Kt2pp-0,potassium transport in via proton symport (periplasm),VC_1683() AND VC_0043() AND VC_0042(),,
CPLX_Kt2pp-1,potassium transport in via proton symport (periplasm),VC_2756() AND VC_1683() AND VC_0043(),,
CPLX_MCOATA-0,Malonyl-CoA-ACP transacylase,VC_2020() AND VC_2022(),,
CPLX_MECDPDH5-0,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",VC_2420() AND VC_0759(),,
CPLX_MECDPDH5-1,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",VC_2099() AND VC_0759(),,
CPLX_METDabcpp-0,D-methionine transport via ABC system (periplasm),VC_0905() AND VC_0906() AND VC_0907(2),,
CPLX_METSOXR1-0,L-methionine-S-oxide reductase,VC_2549() AND VC_A0752(),,
CPLX_METSOXR1-1,L-methionine-S-oxide reductase,VC_2549() AND VC_0306(),,
CPLX_METSOXR2-0,L-methionine-R-sulfoxide reductase,VC_1236() AND VC_A0752(),,
CPLX_METSOXR2-1,L-methionine-R-sulfoxide reductase,VC_1998() AND VC_A0752(),,
CPLX_METSOXR2-2,L-methionine-R-sulfoxide reductase,VC_1236() AND VC_0306(),,
CPLX_METSOXR2-3,L-methionine-R-sulfoxide reductase,VC_1998() AND VC_0306(),,
CPLX_MNLptspp-0,mannitol transport via PEP:Pyr PTS (periplasm),VC_0966(1) AND VC_0965(2) AND VC_A1045(2),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",VC_0748() AND VC_1027(),,
CPLX_MOBDabcpp-0,molybdate transport via ABC system (periplasm),VC_A0725(2) AND VC_A0724(2) AND VC_A0726(1),,
CPLX_MOBDabcpp-1,molybdate transport via ABC system (periplasm),VC_0541(2) AND VC_0540(1) AND VC_0539(1) AND VC_0538(1),,
CPLX_MPTG-0,murein polymerizing transglycosylase,VC_0680() AND VC_2635(2),,
CPLX_MPTG-1,murein polymerizing transglycosylase,mrcB() AND VC_0680(),,
CPLX_MPTS-0,molybdopterin synthase,VC_1027() AND VC_1028(),,
CPLX_NADH16pp-0,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),VC_1581() AND VC_1017(),,
CPLX_NADTRHD-0,NAD transhydrogenase,VC_A0564(2) AND VC_A0563(2),,
CPLX_NAt3_1p5pp-0,sodium proton antiporter (H:NA is 1.5) (periplasm),VC_1901() AND VC_A0152() AND VC_A0153() AND VC_A0154() AND VC_A0155() AND VC_A0156(),,
CPLX_NO3R1bpp-0,Nitrate reductase (Ubiquinol-8),VC_A0680() AND VC_A0679() AND VC_A0678(),,
CPLX_OBTFL-0,2-Oxobutanoate formate lyase,VC_1869() AND VC_1866() AND VC_2361(),,
CPLX_OBTFL-1,2-Oxobutanoate formate lyase,VC_1869() AND VC_1866(),,
CPLX_OPHBDC-0,Octaprenyl-hydroxybenzoate decarboxylase,VC_0309() AND VC_2541(),,
CPLX_PAPSR-0,phosphoadenylyl-sulfate reductase (thioredoxin),VC_0386() AND VC_A0752(),,
CPLX_PAPSR-1,phosphoadenylyl-sulfate reductase (thioredoxin),VC_0386() AND VC_0306(),,
CPLX_PAPSR2-0,phosphoadenylyl-sulfate reductase (glutaredoxin),VC_0386() AND VC_1146(),,
CPLX_PAPSR2-1,phosphoadenylyl-sulfate reductase (glutaredoxin),VC_0386() AND VC_A0992(),,
